Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
gameboy-advance,GBA Video SpongeBob SquarePants Volume 1,2004-08-15,Everyone,Majesco,Unkown,Other,096427013426,2566,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-spongebob-squarepants-volume-1
gameboy-advance,GBA Video SpongeBob SquarePants Volume 2,2004-05-01,Everyone,Majesco,Unkown,Other,096427013464,2567,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-spongebob-squarepants-volume-2
gameboy-advance,GBA Video SpongeBob SquarePants Volume 3,2004-12-01,Everyone,Majesco,Unkown,Other,096427013754,11329,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-spongebob-squarepants-volume-3
gameboy-advance,GBA Video Strawberry Shortcake Volume 1,2004-06-01,Unkown,Majesco,Unkown,Other,096427013495,2588,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-strawberry-shortcake-volume-1
gameboy-advance,GBA Video Super Robot Monkey Team Volume 1,2005-04-05,Unkown,Majesco,Unkown,Other,096427014171,33993,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-super-robot-monkey-team-volume-1
gameboy-advance,GBA Video Teenage Mutant Ninja Turtles Volume 1,2004-07-01,Everyone,Majesco,Unkown,Other,096427013518,2621,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-teenage-mutant-ninja-turtles-volume-1
gameboy-advance,GBA Video The Proud Family Volume 1,2000-01-01,Everyone,Majesco,Unkown,Other,Unkown,45743,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-the-proud-family-volume-1
gameboy-advance,GBA Video Yu-Gi-Oh Yugi vs. Joey,2004-06-01,Everyone,Majesco,Unkown,Other,096427013525,2724,Unkown,https://www.pricecharting.com/game/gameboy-advance/gba-video-yu-gi-oh-yugi-vs-joey
gameboy-advance,Gekido Advance Kintaro's Revenge,2003-11-25,Teen,Destination Software,Unkown,Action & Adventure,802068100247,2210,Unkown,https://www.pricecharting.com/game/gameboy-advance/gekido-advance-kintaro's-revenge
gameboy-advance,Gem Smashers,2003-07-01,Everyone,Metro 3d,Unkown,Puzzle,650001555117,21131,Unkown,https://www.pricecharting.com/game/gameboy-advance/gem-smashers
gameboy-advance,Ghost Rider,2007-02-13,Teen,2K,Magic Pockets,Action & Adventure,710425350337,11475,Unkown,https://www.pricecharting.com/game/gameboy-advance/ghost-rider
gameboy-advance,Godzilla Domination,2002-11-11,Everyone,Atari,Unkown,Action & Adventure,742725242524,2213,Unkown,https://www.pricecharting.com/game/gameboy-advance/godzilla-domination
gameboy-advance,Golden Nugget Casino,2004-11-16,Everyone,Majesco,Unkown,Other,096427013778,2214,Unkown,https://www.pricecharting.com/game/gameboy-advance/golden-nugget-casino
gameboy-advance,Golden Sun,2001-11-11,Everyone,Nintendo,Camelot,RPG,045496731489,2215,Unkown,https://www.pricecharting.com/game/gameboy-advance/golden-sun
gameboy-advance,Golden Sun The Lost Age,2003-04-14,Everyone,Nintendo,Camelot,RPG,045496731908,2216,Unkown,https://www.pricecharting.com/game/gameboy-advance/golden-sun-the-lost-age
gameboy-advance,Golf E-Reader,2002-01-01,Unkown,Nintendo,Unkown,Other,045496733063,35852,Unkown,https://www.pricecharting.com/game/gameboy-advance/golf-e-reader
gameboy-advance,Gradius Galaxies,2001-11-12,Everyone,Konami,Unkown,Shoot'em Up,083717500131,2217,Unkown,https://www.pricecharting.com/game/gameboy-advance/gradius-galaxies
gameboy-advance,Grand Theft Auto Advance,2004-10-26,Mature,Rockstar,Unkown,Action & Adventure,710425253775,2218,Unkown,https://www.pricecharting.com/game/gameboy-advance/grand-theft-auto-advance
gameboy-advance,Green Eggs and Ham,2003-10-01,Everyone,New Kid,Unkown,Action & Adventure,661204074015,2220,Unkown,https://www.pricecharting.com/game/gameboy-advance/green-eggs-and-ham
gameboy-advance,Greg Hastings Tournament Paintball Maxed,2006-01-01,Everyone 10+,Activision,WPX,Action & Adventure,047875752290,9065,Unkown,https://www.pricecharting.com/game/gameboy-advance/greg-hastings-tournament-paintball-maxed
gameboy-advance,Gremlins Stripe vs Gizmo,2002-11-27,Everyone,Dreamcatcher,Unkown,Action & Adventure,625904362902,14073,Unkown,https://www.pricecharting.com/game/gameboy-advance/gremlins-stripe-vs-gizmo
gameboy-advance,Grim Adventures of Billy & Mandy,2006-10-31,Everyone 10+,Midway,Unkown,Action & Adventure,031719191581,11144,Unkown,https://www.pricecharting.com/game/gameboy-advance/grim-adventures-of-billy-&-mandy
gameboy-advance,GT Advance 2 Rally Racing,2002-06-30,Everyone,THQ,Unkown,Racing,785138321110,2221,Unkown,https://www.pricecharting.com/game/gameboy-advance/gt-advance-2-rally-racing
gameboy-advance,GT Advance 3 Pro Concept Racing,2003-02-06,Everyone,THQ,"MTO Co., Ltd.",Racing,785138321288,2222,Unkown,https://www.pricecharting.com/game/gameboy-advance/gt-advance-3-pro-concept-racing
gameboy-advance,GT Advance Championship Racing,2001-06-01,Everyone,THQ,Unkown,Racing,785138320939,2223,Unkown,https://www.pricecharting.com/game/gameboy-advance/gt-advance-championship-racing
gameboy-advance,GT Advance Racing 4 Pack,2007-08-01,Everyone,THQ,Unkown,Racing,785138322483,11658,Unkown,https://www.pricecharting.com/game/gameboy-advance/gt-advance-racing-4-pack
gameboy-advance,Guilty Gear X Advance Edition,2002-08-29,Teen,Sammy,Arc System Works,Action & Adventure,808777402894,2224,Unkown,https://www.pricecharting.com/game/gameboy-advance/guilty-gear-x-advance-edition
gameboy-advance,Gumby vs. the Astrobots,2005-08-09,Everyone,Namco,Unkown,Action & Adventure,722674500135,2225,Unkown,https://www.pricecharting.com/game/gameboy-advance/gumby-vs-the-astrobots
gameboy-advance,Gunstar Super Heroes,2005-10-25,Everyone 10+,Sega,Treasure,Action & Adventure,010086600292,10595,Unkown,https://www.pricecharting.com/game/gameboy-advance/gunstar-super-heroes
gameboy-advance,Hamtaro Ham-ham Games,2004-07-27,Everyone,Nintendo,Unkown,Action & Adventure,045496734183,2227,Unkown,https://www.pricecharting.com/game/gameboy-advance/hamtaro-ham-ham-games
gameboy-advance,Hamtaro Ham Ham Heartbreak,2003-04-08,Everyone,Nintendo,Unkown,Action & Adventure,045496732363,2226,Unkown,https://www.pricecharting.com/game/gameboy-advance/hamtaro-ham-ham-heartbreak
gameboy-advance,Happy Feet,2006-11-14,Everyone,Midway,Unkown,Action & Adventure,031719191604,11145,Unkown,https://www.pricecharting.com/game/gameboy-advance/happy-feet
gameboy-advance,Hardcore Pinball,2002-12-16,Everyone,Telegames,Unkown,Arcade,834815002054,2228,Unkown,https://www.pricecharting.com/game/gameboy-advance/hardcore-pinball
gameboy-advance,Harlem Globetrotters World Tour,2006-10-02,Everyone,"Destination Software, Inc",DSI Games,Basketball,802068100889,11726,Unkown,https://www.pricecharting.com/game/gameboy-advance/harlem-globetrotters-world-tour
gameboy-advance,Harry Potter and the Goblet of Fire,2005-11-08,Everyone,Electronic Arts,Unkown,Action & Adventure,014633149838,2231,Unkown,https://www.pricecharting.com/game/gameboy-advance/harry-potter-and-the-goblet-of-fire
gameboy-advance,Harry Potter and the Order of the Phoenix,2007-07-10,Everyone,Electronic Arts,Unkown,Action & Adventure,014633157260,2229,Unkown,https://www.pricecharting.com/game/gameboy-advance/harry-potter-and-the-order-of-the-phoenix
gameboy-advance,Harry Potter Chamber of Secrets,2002-11-14,Everyone,Electronic Arts,Unkown,Action & Adventure,014633145489,2230,Unkown,https://www.pricecharting.com/game/gameboy-advance/harry-potter-chamber-of-secrets
gameboy-advance,Harry Potter Prisoner of Azkaban,2004-05-25,Everyone,Electronic Arts,Unkown,Action & Adventure,014633147803,2232,Unkown,https://www.pricecharting.com/game/gameboy-advance/harry-potter-prisoner-of-azkaban
gameboy-advance,Harry Potter Quidditch World Cup,2003-10-28,Everyone,Electronic Arts,Unkown,Sports,014633147018,2233,Unkown,https://www.pricecharting.com/game/gameboy-advance/harry-potter-quidditch-world-cup
gameboy-advance,Harry Potter Sorcerers Stone,2001-11-15,Everyone,Electronic Arts,Unkown,Action & Adventure,014633143454,2234,Unkown,https://www.pricecharting.com/game/gameboy-advance/harry-potter-sorcerers-stone
gameboy-advance,Harvest Moon Friends Mineral Town,2003-11-17,Everyone,Natsume,Unkown,RPG,719593020271,2235,Unkown,https://www.pricecharting.com/game/gameboy-advance/harvest-moon-friends-mineral-town
gameboy-advance,Harvest Moon More Friends of Mineral Town,2005-07-26,Everyone,Natsume,Unkown,Strategy,719593020301,11504,Unkown,https://www.pricecharting.com/game/gameboy-advance/harvest-moon-more-friends-of-mineral-town
gameboy-advance,Hello Kitty Happy Party Pals,2005-10-11,Everyone,Namco,Unkown,Party,755142781002,2236,Unkown,https://www.pricecharting.com/game/gameboy-advance/hello-kitty-happy-party-pals
gameboy-advance,Herbie Fully Loaded,2005-07-12,Everyone,Disney,Unkown,Racing,712725001834,2237,Unkown,https://www.pricecharting.com/game/gameboy-advance/herbie-fully-loaded
gameboy-advance,Hey Arnold! The Movie,2002-05-29,Everyone,THQ,Unkown,Action & Adventure,785138321066,11640,Unkown,https://www.pricecharting.com/game/gameboy-advance/hey-arnold-the-movie
gameboy-advance,Hi Hi Puffy AmiYumi Kaznapped,2005-11-20,Everyone,D3 Publisher,Unkown,Action & Adventure,879278310001,15661,Unkown,https://www.pricecharting.com/game/gameboy-advance/hi-hi-puffy-amiyumi-kaznapped
gameboy-advance,High Heat Baseball 2002,2001-09-01,Everyone,3DO,Unkown,Baseball,790561523215,2238,Unkown,https://www.pricecharting.com/game/gameboy-advance/high-heat-baseball-2002
gameboy-advance,High Heat Baseball 2003,2002-03-01,Everyone,3DO,Unkown,Baseball,790561528814,2239,Unkown,https://www.pricecharting.com/game/gameboy-advance/high-heat-baseball-2003
gameboy-advance,High School Musical Living the Dream,2007-10-30,Everyone,Disney,Unkown,Action & Adventure,712725003906,13798,Unkown,https://www.pricecharting.com/game/gameboy-advance/high-school-musical-living-the-dream
gameboy-advance,Home on the Range,2004-03-31,Everyone,Disney,Unkown,Action & Adventure,712725001513,2240,Unkown,https://www.pricecharting.com/game/gameboy-advance/home-on-the-range
gameboy-advance,Horsez,2007-07-02,Everyone,Ubisoft,Unkown,Simulation,008888143260,2241,Unkown,https://www.pricecharting.com/game/gameboy-advance/horsez
gameboy-advance,Hot Potato,2001-07-01,Everyone,BAM,Unkown,Action & Adventure,682384320099,2242,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-potato
gameboy-advance,Hot Wheels All Out,2006-09-13,Everyone,Destination Software,Unkown,Racing,802068100728,11721,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-wheels-all-out
gameboy-advance,Hot Wheels Burnin Rubber,2001-11-21,Everyone,THQ,Unkown,Racing,785138320953,2243,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-wheels-burnin-rubber
gameboy-advance,Hot Wheels Stunt Track Challenge,2004-11-10,Everyone,THQ,Unkown,Racing,785138321608,2246,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-wheels-stunt-track-challenge
gameboy-advance,Hot Wheels: Stunt Track Challenge & World Race,2006-08-30,Everyone,Destination Software,Unkown,Racing,802068101022,17608,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-wheels-stunt-track-challenge-&-world-race
gameboy-advance,Hot Wheels Velocity X,2002-10-31,Everyone,THQ,Unkown,Racing,785138321127,2247,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-wheels-velocity-x
gameboy-advance,Hot Wheels: Velocity X & Hot Wheels: World Race,2005-04-01,Everyone,Unkown,Unkown,Racing,785138322025,2244,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-wheels-velocity-x-&-hot-wheels-world-race
gameboy-advance,Hot Wheels World Race,2003-11-14,Everyone,THQ,Unkown,Racing,785138321486,2248,Unkown,https://www.pricecharting.com/game/gameboy-advance/hot-wheels-world-race
gameboy-advance,Hugo The Evil Mirror,2005-04-24,Everyone,Namco,Unkown,Action & Adventure,722674500166,11531,Unkown,https://www.pricecharting.com/game/gameboy-advance/hugo-the-evil-mirror
gameboy-advance,I Spy Challenger,2002-10-09,Everyone,Scholastic Games,Unkown,Puzzle,078073459179,2249,Unkown,https://www.pricecharting.com/game/gameboy-advance/i-spy-challenger
gameboy-advance,Ice Age,2002-03-18,Everyone,Ubisoft,Unkown,Action & Adventure,008888140207,2250,Unkown,https://www.pricecharting.com/game/gameboy-advance/ice-age
gameboy-advance,Ice Age 2 The Meltdown,2006-03-14,Everyone,Activision,Unkown,Action & Adventure,020626724456,2251,Unkown,https://www.pricecharting.com/game/gameboy-advance/ice-age-2-the-meltdown
gameboy-advance,Ice Climber E-Reader,2002-01-01,Unkown,Unkown,Unkown,Other,045496732264,35854,Unkown,https://www.pricecharting.com/game/gameboy-advance/ice-climber-e-reader
gameboy-advance,Ice Nine,2005-02-28,Teen,BAM,Unkown,Action & Adventure,682384320235,2253,Unkown,https://www.pricecharting.com/game/gameboy-advance/ice-nine
gameboy-advance,IK+,2003-01-01,Everyone,Unkown,Unkown,Fighting,893384000120,62373,Unkown,https://www.pricecharting.com/game/gameboy-advance/ik+
gameboy-advance,Inspector Gadget,2002-11-01,Everyone,Dreamcatcher,Unkown,Action & Adventure,625904348906,11371,Unkown,https://www.pricecharting.com/game/gameboy-advance/inspector-gadget
gameboy-advance,Invincible Iron Man,2002-11-01,Everyone,Activision,Torus Games,Action & Adventure,047875805071,2258,Unkown,https://www.pricecharting.com/game/gameboy-advance/invincible-iron-man
gameboy-advance,Iridion 3D,2001-05-29,Everyone,Majesco,Shin'en,Shoot'em Up,096427012467,2256,Unkown,https://www.pricecharting.com/game/gameboy-advance/iridion-3d
gameboy-advance,Iridion II,2003-05-29,Everyone,Majesco,Shin'en,Shoot'em Up,096427012986,2257,Unkown,https://www.pricecharting.com/game/gameboy-advance/iridion-ii
gameboy-advance,Island: Extreme Stunts,2002-11-15,Everyone,Electronic Arts,Unkown,Racing,014633145588,2300,Unkown,https://www.pricecharting.com/game/gameboy-advance/island-extreme-stunts
gameboy-advance,It's Mr Pants,2005-11-15,Everyone,THQ,Unkown,Action & Adventure,785138321547,11643,Unkown,https://www.pricecharting.com/game/gameboy-advance/it's-mr-pants
gameboy-advance,Jackie Chan Adventures,2001-11-06,Everyone,Activision,Unkown,Action & Adventure,047875802773,2260,"A Jackie Chan, martial arts master and expert archeologist, you have to take a quest around the world to defeat the evil Dark Hand organization. Their sinister demons seek to enter the earthly realm and its up to you to stop them. Are you Chan enough?",https://www.pricecharting.com/game/gameboy-advance/jackie-chan-adventures
gameboy-advance,James Pond Codename Robocod,2005-08-16,Everyone,Viacom,Unkown,Action & Adventure,853333001011,2261,Unkown,https://www.pricecharting.com/game/gameboy-advance/james-pond-codename-robocod
gameboy-advance,Jazz Jackrabbit,2003-01-03,Everyone,Jaleco,Unkown,Action & Adventure,032264235010,10740,"Now our hero is jazzed up with trick new weapons and tactics, super cool environments, and a slew of slimy opponents waiting to turn you into rabbit stew. Watch out for surprises as fantastic characters like Zoe Cottontail, Professor Lapin, Spaz and more, unite their powers to help Jazz kick some intergalactic butt.",https://www.pricecharting.com/game/gameboy-advance/jazz-jackrabbit
gameboy-advance,Jet Grind Radio,2003-06-26,Everyone,THQ,Unkown,Action & Adventure,785138321325,2262,Unkown,https://www.pricecharting.com/game/gameboy-advance/jet-grind-radio
gameboy-advance,Jimmy Neutron Attack of the Twonkies,2004-09-01,Everyone,Unkown,Unkown,Action & Adventure,785138321707,2263,Unkown,https://www.pricecharting.com/game/gameboy-advance/jimmy-neutron-attack-of-the-twonkies
gameboy-advance,Jimmy Neutron Boy Genius,2001-11-09,Everyone,THQ,Unkown,Action & Adventure,785138320922,2264,Unkown,https://www.pricecharting.com/game/gameboy-advance/jimmy-neutron-boy-genius
gameboy-advance,Jimmy Neutron Jet Fusion,2003-10-01,Everyone,THQ,Unkown,Action & Adventure,785138321493,2265,Unkown,https://www.pricecharting.com/game/gameboy-advance/jimmy-neutron-jet-fusion
gameboy-advance,Jimmy Neutron vs Jimmy Negatron,2002-09-01,Everyone,THQ,Unkown,Action & Adventure,785138321103,2267,Unkown,https://www.pricecharting.com/game/gameboy-advance/jimmy-neutron-vs-jimmy-negatron
gameboy-advance,Jonny Moseley Mad Trix,2002-02-15,Everyone,3DO,Unkown,Extreme Sports,790561523918,10903,Unkown,https://www.pricecharting.com/game/gameboy-advance/jonny-moseley-mad-trix
gameboy-advance,Juka and the Monophonic Menace,2006-10-24,Everyone,South Peak Interactive,Unkown,Action & Adventure,612561800045,11363,Unkown,https://www.pricecharting.com/game/gameboy-advance/juka-and-the-monophonic-menace
gameboy-advance,Jurassic Park III DNA Factor,2001-07-16,Everyone,Majesco,Unkown,Action & Adventure,083717500056,2268,Unkown,https://www.pricecharting.com/game/gameboy-advance/jurassic-park-iii-dna-factor
gameboy-advance,Jurassic Park III Island Attack,2001-11-26,Everyone,Majesco,Unkown,Action & Adventure,083717500094,2269,Unkown,https://www.pricecharting.com/game/gameboy-advance/jurassic-park-iii-island-attack
gameboy-advance,Jurassic Park III Park Builder,2001-09-10,Everyone,Majesco,Unkown,Simulation,083717500063,2270,Unkown,https://www.pricecharting.com/game/gameboy-advance/jurassic-park-iii-park-builder
gameboy-advance,Justice League Chronicles,2003-11-12,Everyone,Midway,Unkown,Action & Adventure,031719191215,2271,Unkown,https://www.pricecharting.com/game/gameboy-advance/justice-league-chronicles
gameboy-advance,Justice League Heroes Flash,2006-10-17,Everyone 10+,Warner Bros,WayForward Technologies,Action & Adventure,788687400237,7363,Unkown,https://www.pricecharting.com/game/gameboy-advance/justice-league-heroes-flash
