Price_Date,PC_ID,Title,Loose_Price,CIB_Price,New_Price,Image_URL
2024-05-24,14550,Formula One Built To Win,40.01,133.12,532.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97lflcppCw7v4n_tqhQ8jA6JH2BY-IJjb9H35jy83-XW1Hnyh9h-qgEXxSNKly-h4VVFJIohskRA0FBJCEUTW7oVJKxoqmfB6HKyZbdN7UmnpKpn6FRJtXn-HVlI7ajbYq4_mirldQToG7_cRX-cYWyQdL4NQ/60.jpg
2024-05-24,12236,Frankenstein the Monster Returns,100.28,322.50,1499.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97XbCK2gQMS5-l6vIvIPJBv01yi17ZFxtI7iOHo2Q4KVk4wB16RMm2lgQTC33a1r7ThQJCncyfnLFC5hwU_jdC_v1c2S40R_AYKliFyX9XepFciS1f5sbi4VN-zbDcWrxtsqhzXcxzXZak27iTo35esvellNg/60.jpg
2024-05-24,12237,Freedom Force,18.99,60.31,241.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv947gYsPM2_naBffGn_Cq-lX2-i20mTbL4otZ7U_9nMROhc8cQucNO6TJEnRxqdXbV-hLUdOqijYq56QIWvZPg1VipnxMV7TWKPCmPUJuumHBeVcJTGQvZ8F2U0tcBngM2AzpSVEy0tqnwSrZ3Nk5c66SOYkUA/60.jpg
2024-05-24,12238,Friday the 13th,16.00,96.28,239.50,https://commondatastorage.googleapis.com/images.pricecharting.com/2d0652fd04ffd9bc360aca144364183149462d70e10acc5ccc31760597a1c6b6/60.jpg
2024-05-24,12239,Fun House,18.74,45.81,129.18,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv957rsPjDuYuKeW7mvhHY3IJX-xx3oHrgBpXEBw9-Lbu-8afPwFw97OhcQqvz1X1Ir7_TZY6XtJ7WegmCH3CjhInPVD5GNesKqaHMUrVt9X98pv9j3d-nJM-3FXqg8Z3AEQfpNBuDJFHN1XaTpYUzz5cEL0_qg/60.jpg
2024-05-24,32330,Galactic Crusader,71.00,122.98,135.32,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94L2ohxdMRLlSYtA721AXwLSHT2jeHOM5qpAFf-beuYJReZrRGApo1TyzXQrxxOg58BisodUuRiMDZDGL-Pf4o1JN4VjU8beovvQD6tI9As2QHDxrM9tOyBtzzhDKIFIc4DU58jDDxUEBFMTe4Qhlv0WGSVrg/60.jpg
2024-05-24,11991,Galaga: Demons of Death,15.65,41.00,201.79,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94XVANCeWz1NnZRv6w9hgibe2OqvGzmxsS4tgK7GStn2QU0AxtLG_cLOHLgaE3KkVWa1MXZ3WFvCwdgOdsC3tL5MUdMilIFNHAUTCBMVdXgM4BimEYopNYuaYPl_wcaTOs4o2efAfKiMO6-cxq93ofS9m53IA/60.jpg
2024-05-24,12242,Galaxy 5000,29.99,118.99,457.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96vM3pKzxIbe1NBNAJwc-nMWdJeq28-K0jNcDuBz86MnEVTVzsAktZ6Wf1BcnWpnxGd8I6fIOj5meBnkSRBjOvTrYl8y-1B-v56ntkihK_eV37_eHdcwdyQeBim26VsqpJw9E9q31Bhx2elVP1k7H867bV7yw/60.jpg
2024-05-24,52012,Galf,69.15,70.34,71.03,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv969CvBQzYreskgtaw9Nx3fj1KZI41L8LIKK-nrjtpPJRE2l3R_CPiDc6ZAMwSDZF5pT5wwhd5EO5Ip6PudaCqFv_yOyQ6QlUDc_SAcWC9NTfnrc4tHPwPTuIr2pZLARAiGrbG0ApG2ZNb-5p8Fxse6qmWSSeA/60.jpg
2024-05-24,9012,Gargoyle's Quest II The Demon Darkness,100.00,299.99,850.00,https://commondatastorage.googleapis.com/images.pricecharting.com/f331ea778ab78a0b88467f8b7f93379ece8c60bf61eaaed3f2de2566e2e1fd46/60.jpg
2024-05-24,12243,Gauntlet,10.87,43.50,231.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97ZnNd_7FjPJM9xanST-2e2P6-7khI5IUg_AGFF7cAMFdbbjx1Oe8lK5VxbMKWl23aqmBx4hG9OLjIlx82rM_Hygd4083A6ro6u6hOAX7gfLyCw9K3_Q4NylNJthmo-3zPyLizSoEzVmq5OXoWkASWGfL19hw/60.jpg
2024-05-24,9013,Gauntlet II,9.54,42.58,169.64,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94y97p6Av6EzTJDyzyl_qaUXjQ39pngEasxCXHWCZTi4v9qy7H1xiYZyfHXcpMrlF6otepXQOSFEVXBetohz82y0K8mq5Tb1xPvX-lAeadLCsQ0cfTGXShryRNliZ0ZS0tc5ZIwiyyp8nZIXrpAKTiUo9zerg/60.jpg
2024-05-24,9018,Gemfire,157.35,277.89,1112.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv952nsCZivjv3-IkoKy3x6iTo7x9EvFwpIfH-phHpFK3z6yM0SJTdcAszIEtVjoN2i7kPxTwzqwYni39Cjv3o9wGR3TjBHWnGe6AKHb-lidBhsYhz_T5SCMj9WHuDgfufGDu-NE2EETZwXrD4KpnkLh8jXm75Q/60.jpg
2024-05-24,12244,Genghis Khan,20.39,51.00,200.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95VNqr-TWkLkIyN06W-U0yZLQBh0-IIsCip9OhibJeWXJIxCXMVOSPJxNI-y0TSc8zxlhfmj6gM5FzvGGDL89C8_sU9v7B3RD6ANj1BQuuGkwHBSVxV35A0NPjd5KGswDsC5vrtsU--py5S59M-RN3yPRME9Q/60.jpg
2024-05-24,9025,George Foreman's KO Boxing,11.97,38.35,157.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9756yhRZVwOgWNb4HTktzrCGmXnpSIYEPS3mKiCrstV2jWW6zx1F9fNTGZnX3oCHfZR15gvKQKQXlyNiFP4yjtJMknNcQkNvfUk160AL0XeLnlhs5kKkARv7M8peHg5lON8xE87zb0xPSQt32LakuX83fcj9w/60.jpg
2024-05-24,9029,Ghost Lion,107.12,274.25,1097.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95YyGdnaWry-tth8ttlJCURA__Hwh2Fyku7zJN7Mwd8DkuNsfC_GxUoay4fs2WxsM0kM006ZDL4eBqKx7P_-sbb5B1rYmDSLO5HrDO4Zk0qpcVUtZlwTx7pNWSyNj3bouyBrLNLj6NOuqwFAQWYtFocgf4BNw/60.jpg
2024-05-24,12245,Ghostbusters,13.99,99.96,400.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94sWnQEPPffZH5iIoMLtnOaD9CBLBkgoSFR5zRuePgViJOANdHRlGeu91GPBxFXSLPHPjcLoq5QlY-fWEGcyeO2D6STUL5uee2XQondvpDo-Xv939OkHfD1ik-kOTKvhws44SeH2FgqaxWhBMrJaF4UpWmWpQ/60.jpg
2024-05-24,9032,Ghostbusters II,16.01,71.50,506.42,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96xa7cgiDR1AzN4gNRk25IBQSPEfEgqt_KbjKnDhzlPtd8VNn3X084TdVqyO-ov0d3Ms36Kfye64p6AREMHqsLVmvJkvDzpqRwklFL_3Qsn2833xd1el8bp25jaik5a_5fQVS6Hat9AwJQtIK8nKqcgiMhmRw/60.jpg
2024-05-24,11992,Ghosts 'n Goblins,15.33,72.00,288.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94KQu2jHcbhcbrUOtzs9NLbHK4sIASpId0mMKnpqdSu4KvW0GwC0y8YC0P5xFu9fp11ORz23tyOxGaTBgRkephedv0x9ltcJffni3L-oDn5ycZo8wigF_w4rzsQDOrq6dXbKOLcoZNVmFYoWDvypa27oggVnA/60.jpg
2024-05-24,9033,Ghoul School,40.72,151.03,477.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94SGiz25EXD7aDkqjPALwaL4rupwOtvJ4qbJb-j99F1zdD3AM_tpOVZNWoaFa8k3W2vyTIKBvXEIveWySxLNjg9obvzLgZQ0wMga72E8zx6bsZS-Lln7Ik2mZ7HR1hNkvLsJ2TJ0_D4tywUUYYPzunf1upGLg/60.jpg
2024-05-24,12240,G.I. Joe: A Real American Hero,70.50,199.00,796.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97IHk-CZOBxQmazVcfvNTILp2EaMatQ8mcfP6etV_n0clLUYtXG7oEmNuZXgqiStO4W4reuc1RPKzy5FkRMu_W1tPbWxytTWNH8vzW6qJJj1A7zPJ5ZOzjSJgadIlnlJc4gFZ4h_tAhBzateET67oXDR6WEAQ/60.jpg
2024-05-24,9034,GI Joe The Atlantis Factor,58.70,181.00,1086.08,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Wj6olOXSfBdNS3fndClUve5IoQwcvwcaaRVWV665phDTAF93UyGwiUQ5yij97acCfGgNyDX0jDXCh3oUx263RdkJMN_M5eNStxJo_2yGRScYDh3f3sFqI3nJtFDNRNA-S48-MY0MJ1q1q_zYGyKhRpBIwOA/60.jpg
2024-05-24,12247,Gilligan's Island,20.31,70.97,284.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94fzDvi3qskZQEmkyCC6ETf_AUImzmKI1ThEan-765dboI0y2ISgIc_JNhYlkJq2Aky7_FdpaeTcdBw42jBq86AIV5EXL3cknkX7_ecWNuRA9eD8GaAvHTCgYGqZ3pojTUsBGfre2dfEFVD-QTxIdntHB5_2g/60.jpg
2024-05-24,12248,Goal,5.91,32.25,155.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95ymhyt6FPjIZt1d5I3HAMuTsoB1gfQKDQzI82CP8DfQsxjR_WzL8bRduOOV6toWQ-WbTdLjBf01jMtuIJxoUSbdZYCRtYm4KxSFcB4CeueUXgYROm5OltNdZIm9v6Q08_hEBsTZtHMg7lLg85bzjAI9mGhGw/60.jpg
2024-05-24,9039,Goal Two,34.25,126.24,505.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95NFzuTftQ4v05U2Wgw1OR9OErgdUezft_-S_NweOH6aFOENtpDKZVgsWlNKYIc1CQmMY3V0G35r9WI_zJldBqxxhv0HceuApkEIZ7wfVxiZtxUsOgfri2Ea97feTCvzTTP-gqvuozF3SyIdeJnLly0_h0zTQ/60.jpg
2024-05-24,12249,Godzilla,25.00,86.57,457.21,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96HC6s3r9kb9IMfBGgRqvNbhSD0_re7urMXHljwbCrvSsZ7IuJCwsCN5Lhzu4ryPaVIrpf7ccKko5zwb-d1ongX7RFmaYN3DUPQ8Uor6C_662rcBV4IfmPx5CUT_hsvDUzioXnfTZuumGAg-zHkR7I89neeFg/60.jpg
2024-05-24,9042,Godzilla 2,127.35,373.76,1495.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94btl5wBzxUG0ZkGJ2_llXpCaJGLr2Dng82QGy2W4cT6miVl7i3ot0mPeWMW-IvCM9ulpG-XLJulxQXHqhoOlkI7ah3D-2MatmLO33wpzOv_QK5VP9sJLooPwba5nj-I8Rjy0lsibkN3yjY3H-xJUAlfl7X3g/60.jpg
2024-05-24,9045,Gold Medal Challenge '92,15.00,56.50,149.99,https://commondatastorage.googleapis.com/images.pricecharting.com/33407069c037f6385cff7eae54bcda71e3ba2ea682f13da8f5d58b4423cf2a75/60.jpg
2024-05-24,9050,Golf,4.99,29.04,600.00,https://commondatastorage.googleapis.com/images.pricecharting.com/cf6af85c1408af89719a07e5f41d9e4ea08772a6247d5cdc6271f0afe5c9f17c/60.jpg
2024-05-24,9051,Golf Grand Slam,17.10,43.98,176.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96AB1QNzqeDGCGd9B3nq9SYqh3A-thW_TT82c_dh_9TsjXGqkaoulZj5-DHDS10Q4eDBjwX89L63Xw-Rjg__skwGHfsKaDcJPApMTLjQ1b_exWAbb59odWK9U5vdcjh34Hm3c5W_W1_xF5ge_gKgf6WDVMLHA/60.jpg
2024-05-24,12250,Golgo 13 Top Secret Episode,5.95,33.18,95.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96N_tMms0grxwByO_wIrCzfRZZ3a7y-Clhp1U5GjpYBwIyq7nAvLFw1GdOFQqSy5kJtcAifpMCEXM7pP0zEmFol_6P_mTY2xVj47qjtc7GuQorTgpYZnmLphpISOq1GBgXtxxhO3WpEsoa5A0xFBMdaZixTOA/60.jpg
2024-05-24,12251,Gotcha,5.15,36.02,199.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94PwJIOQvvyCE5redIucFIb9ltW9HBh96Roi3GaYge1Svo1dVakaCFclzT5iNS9u21sM-E2aKDJbbm1R4f0omYTZtIVPG4-clcpn-nR3BQiDJA37pjKUrD1PPirBERuUHkTYAIc_zg_29EP7upsgBnlXF8A1A/60.jpg
2024-05-24,11993,Gradius,10.50,79.08,277.98,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96ppROnZaknh29PryICX5fnvA-tj3lhcu2HT0sOZxDG6cstwlQtOReZH6mIpE0KnPUqSgt-jIiSqydqZjzXC1FxmeVUTwD452XEvuNXSdHd_6WkaHTlJjIgynm9es20ngOYn0b_Le5lkhOgf5eiyDxS3KVh8Q/60.jpg
2024-05-24,9063,Great Waldo Search,16.54,59.34,101.09,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94ZfdDAZ01liBJwmbT-LvBaR4JH2AqlImmruNDn18nO6osdafK0MRIBIeujhX_EsZIxOiSK8w5gJ4Wjx6njjDN1T0tBsdjX3iV_aDlLziHjVOn06vCdYsTKT2lc8MU9Wp43-gB19ixUZnUEg3NXY-KFSQbjuw/60.jpg
2024-05-24,9068,Greg Norman's Golf Power,11.34,40.50,162.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97kpKXZTEztSuPZzBRkvF1Kn_3Be6VcA3v2aHDO10qSgfmMDAvkTblPiBOJ-2ZgwLUCr6FM5qsxLTgln1q1ZIbU9uG_Lg4uzepIU25w3WMSBX-YB6sFGguIAc-gc8fWM3eF4gqiEcG4GguAY8Hguv416bG0oA/60.jpg
2024-05-24,12252,Gremlins 2,26.00,110.04,397.85,https://commondatastorage.googleapis.com/images.pricecharting.com/f64df880491c16bcb8090df215f46cddf6bb6a6a83a07e4fa83d761ba0fe82ae/60.jpg
2024-05-24,12253,Guerrilla War,15.24,56.34,203.51,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9668f1FrNCBMFzguqLnvxJ4ANnUmEmtogxyOBTZSGqT0DIptn3WSLC79VFNluBF7k3DkVIRqPsrMtMK3GTpdGwuN6A_6Jyh45eeLKKZ9f_M6teBKRkl_PDiOfENW31unooXk3ibMM960-YPAjhDGlxZuJ_3wQ/60.jpg
2024-05-24,12254,Gumshoe,11.23,163.75,1292.16,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94Lpls12F6mpqFXNiCs3Nw13Ggva7fW3Ak5XEm4J9BS69T70dAjV5r7Bs4EwIojwCCrLul7zsPR_XNA_9iTvO0mwZjRrMhYoKpejHon-MBZHlpv8j06_-Za4OEvedkLixBQDVQ1eh6Dd0oKu75pwTqx2OBgYg/60.jpg
2024-05-24,12255,Gun-Nac,325.04,811.52,3246.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96MHP3BPLTXfEsk83tdOkd26X1eHcr-JKULHUMUe9t9BHilYXT45hVWsdvRC1Nv2S6uC7StLdH74IQC5L1ILrBN-PSDBdSZ2bPyyWn2p84HZcSHS8tLLr0V_wILa0oITm8AsFBqIIsj-XuFEFiFYSOTwnaMHQ/60.jpg
2024-05-24,12256,Gun.Smoke,17.75,107.50,350.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96gVh-cSE4l-8XiGDrEBhynuyFSvj94i9m7n2hfCryv6pq6QOJbMhCbMMrxHRhKW0ycjhwGqVrQdRl97XUNCml1aJkljiKIfrzvgQt96sy28L4pdsY-aZJyvhZXmD4-3CGPBkvcCXfhbaSXA0RzlEkCI5Tulg/60.jpg
2024-05-24,12257,Gyromite,4.99,118.54,2240.00,https://commondatastorage.googleapis.com/images.pricecharting.com/d06cc6da806f1ec8e7e937e7a862801aaa6482f3a091e24940cb3079a1f4245d/60.jpg
2024-05-24,12258,Gyruss,11.76,39.00,166.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97RvP2gAXavNCnzRD3bFiCPUbXHT77nBWrJHa0bqHjQzY072HsLKlugAvWl-sgXB48UzJdDtsOiy8P_ZOtzSI31YuyfMsvP_drnxNlinG4yTStvLT-IzBYVcBUxMJ8dr6lpg_YIIkx66-41BFMK0bRYmgpYWg/60.jpg
2024-05-24,6736000,Hammerin' Harry 2: Dan The Red Strikes Back,,,,https://commondatastorage.googleapis.com/images.pricecharting.com/e5ca5e83e6d9a1c4f37d2717db84a59dc1359ecfe64279b31df237af90df19cf/60.jpg
2024-05-24,6303567,Hammerin' Harry Concrete Collection,95.00,,99.99,https://commondatastorage.googleapis.com/images.pricecharting.com/f0c2f9ca3c7ff10df3e0287e093241fae19841cd745a7bb8906d0c54dfaba835/60.jpg
2024-05-24,12259,Harlem Globetrotters,16.06,43.31,163.44,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv968y8BGjtcpmYHIhUSZwlyEb7UrAnEJW_pEjQiuzp9FXzqcop2dgl-noS8B1bWayQe7I1s_BUjvdKRrT5LM9ACrKGmPU4jZcJkM0s__gOypbTeMr2XSN6wHfqCPhz_QMgVlK2ro5cRGlXhNvtiptmL_GAGJrw/60.jpg
2024-05-24,9097,Hatris,32.19,79.99,320.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96iHADSXn-OOdxG1TlUVmr54Euuh558PvaISNddQh2bRZpbBG-KJUsf2T2T6iBDvPYipIk7uC9Ntoub55pSGCkc-urAWJu8ezvQ1FjcftYZnjQs-VQmTT7k-Y5eJ_6Es6evSwAu6HZn4CyAY8_jS8ikjXF7Ow/60.jpg
2024-05-24,12260,Heavy Barrel,19.83,60.19,349.77,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95MGJLj5r3XvwTyDo0TQhcJjeuRLXkKbLpG6Ay1ud11TYx45y3Mx1om2HmO0Ac9CAAOFBgpSDWHTp63YMd_9fvwY0nwEw_WvNxkKuk47KaNLS8GeihQyQTfVKWs4iMl_Cj3NPkA_OBoJyLYTTqDiKYFyYhPaQ/60.jpg
2024-05-24,12261,Heavy Shreddin',5.98,27.56,177.82,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97NfLJVrNXWPKTAVlTglljqydQa2oZtlSLziisOOWCnateo8Ecz28na9I8YBYDVMLGHOf8E-mRy9DE3fBMcQ5D7zp8qIkOaOdJeG2M96uGVYaGlZM27Coi-_CgcQkQx4kSKUqsWXwJJEWz07N1h8dIPaSKkyw/60.jpg
2024-05-24,9109,High Speed,11.49,35.42,449.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94DtI4qmM5CuSB6Kvq2HSaCE0kJn02PSBKBtEurBx8L8mcn1bij0frqPEQOx6BWpU9uq97LFuyJBn6Nrx6RWIftnP5_2YeqNMajc4XTzUtt-l_AjihUsxykuYmEl5O73IIp0IqYa_KdBxKjLPix62CNSNWaog/60.jpg
2024-05-24,12262,Hogan's Alley,8.27,39.49,158.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96KWDiHITuoYNx3I7zOsNksI8NG8snGfK74vVOXQkPZKwBS_Vw2lcfMSAP3ZYqvfoVHzHGPPV7snbmzPD9mlehxokeoZoF5IZXg2SOCdVAmd42kilvTFvouc3wVVjsnfNM1AYlLxgfjusIKAp5Ej50oGf4KUQ/60.jpg
2024-05-24,9115,Hollywood Squares,7.48,25.79,117.81,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94qey4K07Dlzm7Z2llpdkWFH7b9r_vVAjgzvZW0vC7VPj9ZCLsubbazhL58YnBASYk3IIgydqrK_Xlduj6il30OGmRgekV--cgsdmZFN19yR6NL3mpNyIayhEeka2nnGiSc-GQijtLQrdCH-ej1S78Fzdt5QQ/60.jpg
2024-05-24,9117,Home Alone,15.35,69.96,590.01,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Wg28GVN3EuGh4D_n1kvHkzcrFRFB2t3a5O6dB0SLNPsUipoYb4tDLLjjifWQTiuS4Nzbia78o5VAoCT4B75CVQBbgsuvbkXG9hOVU_0kt2otPifnZeA-qso2kTenpmFpF5twOxk6mpXE1nXJoWBm5S1edOg/60.jpg
2024-05-24,9119,Home Alone 2 Lost In New York,9.99,49.97,185.05,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96I4B0na3AC4sNkvvaN7m6uPeG9D_8_DFtADy-k6p4TveuPWWEmCCZVs8CaaJypUXK6S3UbQ3x9YPe0eCHR0OjOMiLEfDWKjlnlGWLMGijyRDs0CiDJdDeLyHIpMa1VrVx_v_j6xJU58XKGSzb6jEwXQfdvFQ/60.jpg
2024-05-24,9121,Hook,14.05,49.71,235.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv949VtO3r8f7swCmGgAvBaYuJLLj7yCaCjTSqci17LYstkVG4C3R8jg_EA4c65WRGZWUnbiaOaF3nl319Ja8Hobc1xJU30m3s2BtbKX7XPe6yxWL9LB2EjQRQiMP-e8s9VNchIJO6J2ZP-lM7U_lUdprzP6phA/60.jpg
2024-05-24,12263,Hoops,3.88,19.35,115.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97HACBV81biwb6NUthNCHV4C-YGi4TbIRH2A1dLt4-59vqH_-5c1n3zY0QZbMYzPayKtnBzymd9HSSeNKp4gdLqzyPebnSKmDQ-Ag0mt59sXVDX8krK4_YCWvPasHYV9C8-hYi2KnTgsPvkjyLbkw38wOP8tw/60.jpg
2024-05-24,14931,Hot Slots,1675.73,3084.88,2659.65,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94MosxE04HIIzIOfdgn7VKL4f0yDd7YlzQbbenqs3tPGr52Z0wb7hUh9IntNwbZvaHSDiV6vFRFvGnPExSE85tO3jg4W3Fs8Qp12OvztGAZTfEF5QaGnZi6COc0t4-_wbiu-1iR8drc-DGKb4Y9SRUq9F1yyw/60.jpg
2024-05-24,9132,Hudson Hawk,17.00,64.99,140.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96RyCsuCdmnZ1hCY5g-A_du31q22lZsxaa6XIIqNtmfA4LSCDlFbEsH6vdLnATa7y3JsPejYqWv9ro4avN1Gr10GmDjwWCQFQH664A_Ms5Z0pldwePDKNyAZ2S-TPqKVnw3xCI5HtnUM8y3l-gp_JRFdG7sUw/60.jpg
2024-05-24,9133,Hunt for Red October,8.54,28.87,164.55,https://commondatastorage.googleapis.com/images.pricecharting.com/9adf86b1b664c7538092ed30e712c2b568ae54bd8222757891ac6a8a7512c8eb/60.jpg
2024-05-24,12264,Hydlide,8.99,33.00,112.63,https://commondatastorage.googleapis.com/images.pricecharting.com/9e3717906bb08f0d956ab898751e09d9c956da8c8af0705fc45539cae4bf0d26/60.jpg
2024-05-24,11994,Ice Climber,19.26,201.81,807.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97JHWTry3uOIsF-bOVsIK0bDI2t6-LzX1jw8bLfyWiy_Zxa14czlBq3rClI6GVIY91pBq-5HfnUBLBPYY3mD8PhBxYc-nFqCvZa2kD4Kw9Yoa5US9u1ryD4jGYlXDP4GW5QGzI6IMRwX1se2_4A2_sPUR1d4Q/60.jpg
2024-05-24,11995,Ice Hockey,5.09,23.46,253.96,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95lBIXdeaHFoqmU1FyjQB8QqcPgrtvyNxC6vHKLwUgeuCcRgTGOkzTo_Awmysluk2NniXzNnUZ3ZbPNSdRaV7zVdAsoYGCc5DZRRzNf8BcAU-acCH4_Q0mXcmaGjhmDa6CAvzLrPmNeYNfJ7CEpyr2huBq59w/60.jpg
2024-05-24,12265,Ikari Warriors,9.23,39.79,159.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95koYaCDyCmA1L1IklU2bm0dMRuS1cRQaugUjbJkt8Oj7nyyBiM-1VJmx63Tdzo5u_c2-tLobr1h2fcfwO6g3w5sgQ1fy4vLhSWJSDTyoqSgC2chfEqDX5jtJTbBIdl_Y9VjyGbuRDPlCKeljUhy5tG-NPMng/60.jpg
2024-05-24,12266,Ikari Warriors II,10.00,64.50,258.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96-ryy9R0zuDkkd_S4Uc8ncOCBxSCtV9v2Gjw48QjeZLmKIGruL1bJChC41FjXPF5bx1LDdrUMCmui2zp_wxAU4uQ-CM9X_QPIFHFOXF-UGLvkBGD2-L93MJittkhh57vg7alD4nL1BrW1YEyoRme7mTlsfQw/60.jpg
2024-05-24,12267,Ikari Warriors III,36.06,129.50,518.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96l_Q7dQsOM3L74gpd-IYbCGPCafLeQ_ERCSSPlgyoROtx-nTnC6ss9a4e7uon12iKp-clfWhLd6GMysd6B2jhlOcbjSVWlbXefxae97-GIA0S_vUx4TWW1PqADwhkCT_F5MWtO2bqzxe2P9bNMs6apu4Gyvw/60.jpg
2024-05-24,12268,Image Fight,15.68,86.24,345.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94PZsOnGdB_MvVYrokCqM-CWgAqGj5J1b3y2MDxpkLkuFayVuYRoHHKCh76HVq28Dzn1xbMVoFQJGSJvU8YiL7zSL-J-5igL4TjWH2FUTvNz2Gi8be1AWXkbXkFuA3jB3aBrooF7jNn6_9IL_10qUvbKgXj5w/60.jpg
2024-05-24,9138,Immortal,15.23,40.36,67.50,https://commondatastorage.googleapis.com/images.pricecharting.com/f2f07929ff6bed535a478afed445d4acc7dcbf0599673775a4a33a486f92b355/60.jpg
2024-05-24,12269,Impossible Mission II,22.62,42.31,76.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94BBQA1iq30_l-_S_GGFuHK9ZAoMFBBAX82gcOOpbKR2fe_XzpZTdy7b1EPZ4Ngpag97-kbjUXS8Zek4kGpsoJWhkjaz3bVeVHLWgNTQTICFXFK3Nl3Uf5rQ2sVICQy8TQ3MR4Wp5JHnzBwkH45vf9oZRuDiw/60.jpg
2024-05-24,9143,Incredible Crash Dummies,25.75,122.50,373.93,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95jpRyxwWVo-2r7ICGCKLGScqcJZYQGhf_xzHx6oKx3I1HCo4ru4hGV5LwBld906PWv-vsjVW4AoXdnJbckeyGsY1obsN9ykE3RsUEN8ucvymBeSrmzWqMyHOmEcxKhpaTddPCZvECQ5Sx_vksAQMOXQCLocw/60.jpg
2024-05-24,12270,Indiana Jones and the Last Crusade,51.75,177.09,708.00,https://commondatastorage.googleapis.com/images.pricecharting.com/68dc4ce4339ee9ab6280e4c65dd97f2e57d61d2c7073cec30be3cfd6283e3e1e/60.jpg
2024-05-24,12271,Indiana Jones and the Temple of Doom,12.00,77.03,308.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95d1ZTaisfYd_ri9aAFG-0TW5j4FBfzbPGX4Zw9Cd9ybMj6RAogKKU8vdNrjRRc0b6KTk95sGsBkmTVyUZ_tmxNiLvkaazGZzVY9etC76kbhJC8rAWb0nLfDFwUbhhkbLW-UOg-e84MLknUdHh2Y1Rj-b-Kww/60.jpg
